Location,Name,Date,ID
"Lisbon, Portugal",xfunction Champions Series 2016,11/18/16,2585
,DreamHack Masters Las Vegas 2017 India &amp; Middle East Qualifier,11/19/16,2586
,DreamHack Masters Las Vegas 2017 Oceania Qualifier,11/20/16,2587
,DreamHack Masters Las Vegas 2017 East Asia Qualifier,11/27/16,2588
,DreamHack Masters Las Vegas 2017 Asia Closed Qualifier,12/3/16,2589
,DreamHack Masters Las Vegas 2017 South East Asia Qualifier,11/27/16,2590
,DreamHack Masters Las Vegas 2017 China Qualifier,11/27/16,2591
Online,UK Masters Season 2,12/3/16,2592
"Birmingham, England",UK Masters Season 2 Finals,12/9/16,2593
,Tuddinn Winter 2016 LAN Finals,11/19/16,2594
"Stockholm, Sweden",Crownstudent CS:GO Challenge,11/19/16,2595
Online,Global Offensive Champions League Season 5,11/28/16,2596
,AnyKey Invitational 2016,11/19/16,2597
Elmia,ESU Razer CS:GO Ladies Tournament 2016,11/24/16,2598
Yinchuan,WCA 2016 Finals,12/9/16,2599
Online,QuickShot Arena #31,11/23/16,2600
"Belgrade, Serbia",ESL South East Europe Championship Season 4 Finals,11/26/16,2601
,SP Gaming Tournament #1,11/28/16,2602
Jnkping,DreamHack ZOWIE Open Winter 2016 BYOC,11/26/16,2603
,ESEA Open Season 23 Oceania,12/5/16,2604
So Paulo,XLG UOL Super Cup,12/1/16,2605
Online,AdriaMasters by PVPRO.com Online Qualifier,12/4/16,2607
Online,eSportsArcadeTV Cup,12/6/16,2608
Online,STARRYGAME CIS,1/8/17,2609
"Porto, Portugal",AlienTech CS:GO League Season II Finals,12/8/16,2610
Madrid,LVP Season 11 Division de Honor Finals,12/18/16,2611
"Belgrade, Serbia",AdriaMasters by PVPRO.com Finals,12/10/16,2612
Shenzhen,China Top 2016,12/16/16,2613
,ESL India Premiership 2016 Masters,12/11/16,2614
,CyberGamer Intermediate Season 9 Finals,12/10/16,2615
Online,BREKAN LatAm North League #1,12/8/16,2616
Online,99Damage League Season 4,12/12/16,2617
"Paris, France",ESL National Championship France Winter 2016,12/11/16,2618
Online,DreamHack Masters Las Vegas 2017 Europe Open Qualifier,12/10/16,2619
"Viljandi, Estonia",interLAN Vol. 6,12/11/16,2620
Montevideo,Game Smash Uruguay 2016,12/11/16,2621
Online,Liga PRO GamersClub - NOV/16,12/12/16,2622
Online,Dust2.dk Masters #1,12/15/16,2623
"Svitavy, Czech Republic",RoG Finals 11,12/17/16,2624
Australia,ZEN League Open Qualifier,12/15/16,2625
Madrid,ESL Major Winter 2016 Spain,12/20/16,2626
"Sydney, Australia",ZEN Esports Network Offline Qualifier,1/13/17,2627
,Hellcase Cup 1,12/22/16,2629
Online,HLTV Xmas Cup 2016,12/21/16,2630
,The Masters 2017 -  Amateurs,12/22/16,2631
,China-Korea e-Sports Competition,12/25/16,2632
,DreamHack Masters Las Vegas 2017 Europe Closed Qualifier,1/9/17,2633
"Burbank, California, USA",ESEA Premier Season 23 Europe Finals,1/5/17,2634
"Katowice, Poland",IEM Katowice 2017,3/1/17,2637
Online,ESL Pro League Season 5 Europe,2/7/17,2638
Online,ESL Pro League Season 5 North America,2/7/17,2639
"Burbank, California, USA",ESEA Premier Season 23 North America Finals,1/5/17,2640
"Los Angeles, California",cs_summit Spring 2017,4/20/17,2641
Stockholm,ASUS ROG Community Challenge Grand Finals,1/5/17,2642
,ESL Pro League Season 4 Europe Relegation,1/18/17,2643
,ESL Pro League Season 4 North America Relegation,1/17/17,2644
Online,Dolphin CS Shoot &apos;Em Up 2,1/11/17,2645
Online,Liga PRO GamersClub - DEC/16,1/9/17,2646
Australia,Acer CyberGamer Premier League Autumn 2017 FFYI Qualifier,1/11/17,2647
,DreamHack Masters Las Vegas 2017 North America Closed Qualifier,1/15/17,2648
Helsinki,Assembly Winter 2017,2/3/17,2649
Philadelphia,Fragadelphia 10,1/15/17,2650
Reykjavk,Tuddinn LAN 1 | 2017,1/15/17,2651
,SL i-League S3 China Wild Card Qualifier,1/22/17,2652
Online,IEM Katowice 2017 EU Open Qualifier 1,1/16/17,2653
,IEM Katowice 2017 EU Open Qualifier 2,2/1/17,2654
,IEM Katowice 2017 EU Closed Qualifier,2/4/17,2655
,IEM Katowice 2017 NA Open Qualifier,1/21/17,2656
,IEM Katowice 2017 NA Closed Qualifier,2/4/17,2657
Australia,Acer CyberGamer Premier League Autumn 2017,2/3/17,2658
Online,Hellcase Cup 2,2/6/17,2659
,SL i-League Season 3 China Qualifier,2/23/17,2660
South-East Asia,The Shootout Season 3,1/21/17,2661
Katowice,Intel Challenge Katowice 2017,3/2/17,2662
"Copenhagen, Denmark",Copenhagen Games 2017 Female,4/13/17,2663
,CEVO Main Season 11 Europe,1/25/17,2664
,CEVO Main Season 11 North America,1/25/17,2665
Online,Dust2.dk Masters #2,1/27/17,2666
Online,Hellcase Cup 2 Closed Qualifier,1/30/17,2667
East Asia,ZEN Esports Network East-Asia Qualifier,1/30/17,2669
Online,LOG Cup #1 2017,1/30/17,2670
,iGame.com Winter Invitational,1/30/17,2671
,ESEA Premier Season 24 Europe,2/5/17,2672
,ESEA Premier Season 24 North America,1/31/17,2673
Australia,ESL Australia &amp; NZ Championship Season 3,2/26/17,2674
"Copenhagen, Denmark",Copenhagen Games 2017 BYOC Qualifier,4/13/17,2675
Australia,ESL Australia &amp; NZ Championship Season 3 Closed Qualifier,2/17/17,2676
Moscow,F5 BIG LAN CUP,2/5/17,2677
Santa Ana,Esports Arena Showdown III,2/4/17,2678
Santa Ana,Esports Arena Showdown Championship ,5/5/17,2679
Santa Ana,Esports Arena Showdown IV,3/11/17,2680
Santa Ana,Esports Arena Showdown V,4/1/17,2681
Online,Liga PRO GamersClub - JAN/17,2/7/17,2682
"Kiev, Ukraine",SL i-League StarSeries Season 3 Finals,4/4/17,2683
,Binary Dragons Cup 3,2/9/17,2685
,King of Nordic Season 6,4/28/17,2686
Online,SL i-League Season 3 Europe Qualifier,2/10/17,2687
Online,SL i-League Season 3 North America Qualifier,2/13/17,2688
,Pasino Gaming Days 2017 by LanEx,2/12/17,2689
Online,ECS Season 3 EU Development League Open Qualifier #1,2/19/17,2690
Online,ECS Season 3 EU Development League Open Qualifier #2,2/26/17,2691
Online,ECS Season 3 NA Development League Open Qualifier #1,2/19/17,2692
Online,ECS Season 3 NA Development League Open Qualifier #2,2/26/17,2693
Online,Stream.me Gauntlet: CIS vs EU,2/21/17,2694
Kettering,epic20,2/19/17,2695
Asia,ZEN Esports Network Last Chance Qualifier,2/24/17,2696
Online,Dust2.dk eOddset Masters #7,2/22/17,2698
South-East Asia,BeyondGodlike CS:GO SEA Pro League,3/10/17,2699
Online,European Master Series 1,4/1/17,2700
,ENTiTY Winter LAN 2017,2/26/17,2701
Online,ECS Season 3 EU Development League,2/28/17,2702
Online,ECS Season 3 NA Development League,2/28/17,2703
,Mettlestate Exhibition Match,3/1/17,2704
"Johannesburg, South Africa",Mettlestate Galaxy CS:GO Championship 2017,5/5/17,2705
Tampere,LanTrek 2017,3/2/17,2706
Champagne-au-Mont-d&apos;Or,Epsilan 14,3/5/17,2707
Online,LOG Cup #2 2017,3/6/17,2708
, WPGI Womens Esports League,3/10/17,2709
Online,Binary Dragons Cup 4,3/6/17,2710
Online (Asia),Razer Rising Stars South-East Asian League,3/7/17,2711
Online,Liga PRO Alienware GamersClub #1,3/7/17,2712
"Sydney, Australia",IEM Sydney 2017,5/3/17,2713
Online,SP Gaming Tournament #2,3/15/17,2714
Online,eSportsArcadeTV Cup #2,3/9/17,2717
Sofia,Let&apos;s Play Spring,3/11/17,2718
Online,Stream.me Gauntlet: CIS vs EU #2,3/14/17,2719
"Bucharest, Romania",Europe Minor - PGL Major Krakow 2017,6/15/17,2723
,ECS Season 3 EU Promotion,3/26/17,2726
,ECS Season 3 NA Promotion,3/25/17,2727
Online,ECS Season 3 Europe,4/14/17,2728
Online,ECS Season 3 North America,4/14/17,2729
,Hellcase Cup 3 Closed Qualifier,3/22/17,2730
Online,Hellcase Cup 3,3/25/17,2731
,Binary Dragons csgopolygon Season 1,3/27/17,2732
,Binary Dragons Cup 5,3/19/17,2733
Leicester,ESL UK Premiership Spring 2017 Finals,3/18/17,2734
Online,DreamHack Open Austin 2017 Europe Open Qualifier,3/25/17,2735
Online,DreamHack Open Austin 2017 Europe Closed Qualifier,3/26/17,2736
Online,DreamHack Open Austin 2017 North America Open Qualifier,3/25/17,2737
Online,DreamHack Open Austin 2017 North America Closed Qualifier,3/26/17,2738
Belgrade,Serbian First League S2 LAN Finals,4/1/17,2739
,FPSThailand x SteelSeries Pro League,3/25/17,2740
Online,Legend Series #1,3/22/17,2741
Siek,Legend Series #1 Finals,4/1/17,2742
Online,DreamHack Open Tours 2017 Europe Open Qualifier,4/1/17,2743
Online,DreamHack Open Tours 2017 Europe Closed Qualifier,4/2/17,2744
Online,DreamHack Open Tours 2017 North America Open Qualifier,4/1/17,2745
Online,DreamHack Open Tours 2017 North America Closed Qualifier,4/2/17,2746
,IEM Sydney 2017 China and Mongolia Qualifier,3/25/17,2747
,ESEA Premier Season 24 Australia,4/4/17,2748
Leicester,ESEA Season 24 Global Challenge - MDL Global Finals,5/13/17,2749
,ESEA Open Season 24 Brazil,4/6/17,2750
Online,ESEA Open Season 24 South Africa,4/11/17,2751
,ESEA Open Season 24 Asia-Pacific,4/7/17,2752
"Copenhagen, Denmark",Copenhagen Games 2017,4/14/17,2753
,IEM Sydney 2017 ANZ Open Qualifier,3/25/17,2754
,IEM Sydney 2017 ANZ Closed Qualifier,3/31/17,2755
Online,Yoggi Yalla Cup 2017 - Qualifier 1,3/27/17,2756
Online,UK Masters Spring 2017,4/1/17,2758
"Birmingham, England",UK Masters Spring 2017 Finals,4/14/17,2759
Online,Liga PRO Alienware GamersClub #2,3/28/17,2760
,iBUYPOWER Invitational Spring 2017,4/1/17,2761
Online,Mega8 Autumn Cup 2017,3/31/17,2762
"Prague, Czech Republic",ROG COOL League Season 1 LAN Finals,4/1/17,2764
Adelaide,Acer CyberGamer Premier League Autumn 2017 Finals,4/8/17,2765
,WCA 2017 China Qualifier #1,4/10/17,2766
,Stream.me Gauntlet: CIS vs EU #3,4/5/17,2767
,Arab Gaming Championship,4/5/17,2768
Online,Operation: Kinguin #4,4/3/17,2769
Online,Yoggi Yalla Cup 2017 - Qualifier 2,4/3/17,2770
Online,Dust2.dk eOddset Masters #8,4/4/17,2771
Duisburg,ESL Meisterschaft Spring 2017 Finals,5/6/17,2772
Online,ESEA Open Season 24 Latin America,4/19/17,2773
Peine,Playing Ducks HomeMasters 2,5/20/17,2774
,CyberGamer Intermediate Season 10 Finals,4/9/17,2775
"Tel Aviv, Israel",Israel GAMEIN Championship,4/6/17,2776
"Wroclaw, Poland",GeForce Cup 2017,5/27/17,2777
Online,GeForce Cup 2017 Closed Qualifier,5/10/17,2778
Online,ESL Major League Spring 2017,4/18/17,2779
Online,LootBet Cup #1,4/10/17,2780
Online,Headshot Cup #1,4/8/17,2781
Online,ESEA Main Season 24 Europe,4/9/17,2782
Rio de Janeiro,Brasil Game Cup Rio 2017,4/9/17,2783
Online,Yoggi Yalla Cup 2017 - Qualifier 3,4/10/17,2784
Middle East,Asia Minor Middle East Qualifier - PGL Major Krakow 2017,4/22/17,2785
East-Asia,Asia Minor East Asia Qualifier - PGL Major Krakow 2017,4/21/17,2786
Online,Asia Minor SEA and India Qualifier - PGL Major Krakow 2017,4/24/17,2787
,Asia Minor Oceania Qualifier - PGL Major Krakow 2017,4/28/17,2788
Online,ESEA Main Season 24 North America,4/12/17,2789
Online,ESL One Cologne 2017 - Europe Qualifier 1,4/22/17,2790
Online,ESL One Cologne 2017 - Europe Qualifier 2,4/29/17,2791
Online,ESL One Cologne 2017 - Europe Closed Qualifier,5/20/17,2792
,ESL One Cologne 2017 - North America Qualifier 1,4/22/17,2793
Online,ESL One Cologne 2017 - North America Qualifier 2,4/29/17,2794
,ESL One Cologne 2017 - North America Closed Qualifier,5/20/17,2795
,ESL Pro League Season 5 Europe Relegation,5/16/17,2796
,ESL Pro League Season 5 North America Relegation,5/16/17,2797
Katowice,ESL Polish Championship 2017,4/29/17,2798
Online,German Clash Season 1 Finals,4/15/17,2799
"Copenhagen, Denmark",Danish Championship 2017,4/12/17,2800
Bucharest,HTC 2v2 Invitational by PGL,5/13/17,2801
Sydney,ESL Australia &amp; NZ Championship Season 3 Finals,5/20/17,2802
Online,SLTV ProSeries XVII,4/14/17,2803
Tallinn,TTU e-Sport Spring 2017,4/15/17,2804
Latin America,5K Maximum Level Season 1,4/18/17,2805
Online,Yoggi Yalla Cup 2017 - Qualifier 4,4/17/17,2806
Lisbon,4Gamers CS:GO Masters,5/6/17,2807
Kaunas,InfoShow Lan Party 2017,4/22/17,2808
Online,BETSCSGO CUP #1,4/19/17,2809
Online,Dust2.dk eOddset Masters #9 IWDK Edition,4/19/17,2810
Online,Hellcase Cup 4 Closed Qualifier,4/25/17,2812
Online,Hellcase Cup 4,5/1/17,2813
Online,Stream.me Gauntlet: CIS vs EU #4,4/20/17,2814
Online,CS:GO Super League 2017 - Spring Season,4/20/17,2815
Online,Over The Limits Cup #1,4/23/17,2816
Online,Europe Minor Qualifier 1 - PGL Major Krakow 2017,4/28/17,2818
Online,Europe Minor Qualifier 2 - PGL Major Krakow 2017,5/4/17,2819
Online,Europe Minor Qualifier 3 - PGL Major Krakow 2017,5/9/17,2820
Online,Europe Minor Qualifier 4 - PGL Major Krakow 2017,5/15/17,2821
Online (EU),Europe Minor Closed Qualifier - PGL Major Krakow 2017,5/18/17,2822
Braga,Minho Electronic Esports Cup,4/22/17,2823
rhus,Dust2.dk eOddset Masters #9 Finals,4/23/17,2824
Online,Douyu CS:GO Asia Invitational,4/24/17,2825
Online,Americas Minor South America Qualifier - PGL Major Krakow 2017,4/27/17,2826
,Americas Minor North America Qualifier - PGL Major Krakow 2017,5/5/17,2827
,Americas Minor North America Closed Qualifier - PGL Major Krakow 2017,5/13/17,2828
Online,Yoggi Yalla Cup 2017 - Qualifier 5,4/24/17,2829
Online,ArcaneBet Balkan ProLeague Season 2,4/26/17,2830
Online,Liga PRO Alienware GamersClub #3,4/25/17,2831
Online,The Adria Masters Season 1,4/27/17,2833
"Belgrade, Serbia",The Adria Masters Season 1 Finals,5/27/17,2834
Online,Binary Dragons csgopolygon Cup 6,4/26/17,2835
Online,Playing Ducks HomeMasters 2 Qualifier,4/30/17,2837
Prague,Tiger Masters Season 3 Qualification #1,4/29/17,2839
Online,UnderDogs #5,5/1/17,2840
Online,CEVO Main Season 12 North America,5/1/17,2841
Online,CEVO Main Season 12 Europe,5/1/17,2842
Online,ESL South East Europe Championship Season 5,5/4/17,2843
,Subaru Invitational 2017,5/13/17,2844
Bucharest,PC-COOLERS LEAGUE CS:GO,5/6/17,2845
Online (EU),King of Nordic Season 7,5/5/17,2846
Online,CIS Minor Qualifier - PGL Major Krakow 2017,5/14/17,2848
Online,CIS Minor Closed Qualifier - PGL Major Krakow 2017,5/16/17,2849
Online,Asia Minor China Qualifier - PGL Major Krakow 2017,5/12/17,2850
Online,Stream.me Gauntlet: CIS vs EU #5,5/9/17,2851
Online,99Damage League Season 5,5/11/17,2852
Online (EU),DolphinCS Shoot &apos;Em Up 3,5/12/17,2854
Online (Australia),AOC CyberGamer Premier League Winter 2017,5/14/17,2856
Stockholm,Yoggi Yalla Cup 2017 - Inferno Online Qualifier,5/13/17,2857
"Vilnius, Lithuania",Varle.lt Lithuanian eSports League 2017 Finals,5/20/17,2858
"Ballerup, Denmark",Cougar CS:GO Tournament LAN Final,5/18/17,2859
Online,ESL One Cologne 2017 - China Open Qualifier,5/23/17,2861
Online,DreamHack Open Summer 2017 Europe Open Qualifier,5/20/17,2862
Online,DreamHack Open Summer 2017 Europe Closed Qualifier,5/21/17,2863
,DreamHack Open Summer 2017 North America Open Qualifier,5/20/17,2864
,DreamHack Open Summer 2017 North America Closed Qualifier,5/21/17,2865
Online,Telenor League Spring 2017,5/20/17,2868
"Riga, Latvia",MSI GOEXANIMO #2,5/21/17,2869
Sweden,GAMERZ Season 1: Nordic Edition,5/21/17,2870
Online,Farmskins Championship #1 Closed Qualifier,5/23/17,2871
Online,Farmskins Championship #1,5/25/17,2872
"Beijing, China",CS:GO Super League 2017 - Spring Season Finals,5/27/17,2873
Online,Stream.me Gauntlet: CIS vs EU #6,5/23/17,2874
Online,Yoggi Yalla Cup 2017 - Qualifier 7,5/22/17,2875
Online,Liga PRO Alienware GamersClub #4,5/23/17,2877
Online,Dust2.dk eOddset Masters #10,5/23/17,2878
Online (EU),ESEA Premier Season 25 Europe,6/6/17,2879
Online (NA),ESEA Premier Season 25 North America,6/6/17,2880
Online (Asia),Infinite Challenge Cup Weekly #1,5/26/17,2882
Online,Global Offensive Champions League Season 6,5/25/17,2883
"Sydney, Australia",ZEN Esports Network League Season 1 Finals,6/17/17,2884
Uppsala,BirdieLAN 27,5/27/17,2885
"Moscow, Russia",Adrenaline Cyber League 2017,6/18/17,2889
Online (East Asia),DreamHack Masters Malm 2017 East Asia Open Qualifier,6/16/17,2907
Online (China),DreamHack Masters Malm 2017 China Open Qualifier,6/16/17,2908
Online (EU),Hellcase Cup 5,6/13/17,2916
"Prague, Czech Republic",Predator League 1 Finals,6/17/17,2919
Online (China),Infinite Challenge Cup Weekly #4,6/19/17,2922
Online (NA),CyberPowerPC Extreme Gaming Series Spring 2017,6/17/17,2923
"Jnkping, Sweden",ESU Masters 2017,6/17/17,2924
"Plovdiv, Bulgaria",e-Arena Plovdiv,6/17/17,2925
Online (South America),WCA 2017 South America Qualifier #1,6/17/17,2926
"Kettering, England, UK",epic21,6/18/17,2927
Online (China),WCA 2017 China Qualifier #2,6/19/17,2928
"Jnkping, Sweden",DreamHack Summer 2017 BYOC Free4all,6/19/17,2929Online (Australia),ESEA Premier Season 25 Australia,2017-06-04,2897
Online (Denmark),Dust2.dk eOddset Masters #11,2017-06-20,2931
Online (EU &amp; CIS),Stream.me Gauntlet: CIS vs EU #7,2017-06-20,2930
Online (Australia),ESEA Premier Season 25 Australia,2017-06-04,2897
"London, England, UK",ECS Season 3 Finals,2017-06-23,2763
"Teresina, Piau, Brazil",BSL Nordeste,2017-06-23,2959
Online (South East Asia),DreamHack Masters Malm 2017 Asia-Oceania Closed Qualifier,2017-06-23,2903
Online (CIS),Headshot Cup #3,2017-06-23,2957
"Reykjavik, Iceland",Tuddinn Spring 2017 LAN Finals,2017-06-23,2960
"Hamburg, Germany",Legend Series #2 Finals,2017-06-24,2890
"Athens, Greece",Hellenic CS:GO League Season 1 Finals,2017-06-24,2941
,DreamHack Open Valencia 2017 Europe Open Qualifier,2017-06-24,2944
"Amsterdam, Netherlands",ESL Benelux Summer Championship 2017 Finals,2017-06-24,2953
"Sofia, Bulgaria",ESL South East Europe Championship Season 5 Finals,2017-06-24,2917
Online,Liga PRO Alienware GamersClub JUN/17,2017-06-27,2965
"Madrid, Spain",ROG MASTERS 2017 Spain Open Qualifier,2017-06-25,2939
Online (Australia),ESL Australia &amp; NZ Championship Season 4 Closed Qualifier,2017-06-27,2952
Online (LatAm),AMD Red League LatAm North,2017-06-25,2855
Online (EU),CBE 2017 Europe Open Qualifier #1,2017-06-27,2963
Online,Nordic Championship Season 2,2017-06-26,2912
,ROG MASTERS 2017 Russia Qualifier,2017-06-26,2962
,DreamHack Open Valencia 2017 Europe Closed Qualifier,2017-06-25,2946
,DreamHack Open Valencia 2017 North America Open Qualifier,2017-06-24,2945
Online (EU &amp; CIS),Stream.me Gauntlet: CIS vs EU #8,2017-06-26,2961
,DreamHack Open Valencia 2017 North America Closed Qualifier,2017-06-25,2947
